FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2018-02-15,,836.3869047619052,,742.363095238094,764.9107142857142,830.20238095238,824.3749999999998,1325.4761904761926,1129.4945887445895,591.208333333333
2018-02-16,,817.3690476190479,,802.9821428571416,665.7976190476189,840.1666666666658,859.4523809523806,1392.5773809523832,1140.7445887445895,541.7023809523805
2018-02-17,,845.0119047619052,,781.6607142857131,601.4087301587301,835.07738095238,835.9821428571425,1397.1666666666686,1118.238636363637,506.17857142857105
2018-02-18,,848.9107142857149,,742.3630952380939,520.2837301587302,717.7916666666657,725.4940476190474,1275.0714285714307,1055.5719696969704,453.5119047619044
2018-02-19,,849.6071428571435,,746.5238095238084,521.7956349206349,692.1547619047609,594.7202380952377,1026.9761904761924,1004.143398268399,436.5476190476188
2018-02-20,,753.0654761904768,,652.4498299319716,497.3492063492065,653.220238095237,505.70238095238074,862.1369047619069,933.8869047619055,392.63095238095207
2018-02-21,,757.4880952380959,,640.330782312924,501.26587301587324,631.7440476190467,492.5119047619045,818.136904761907,917.3809523809532,403.6130952380949
2018-02-22,,776.2380952380959,,608.1819727891143,598.6051587301588,624.32738095238,488.61904761904736,828.2678571428594,903.9583333333342,426.52380952380923
2018-02-23,,758.8630952380958,,549.7950680272097,710.8551587301589,592.4880952380943,476.6488095238093,758.6726190476212,896.113095238096,424.08928571428544
2018-02-24,,715.6904761904766,,571.9022108843526,816.3511904761905,584.3809523809515,476.7202380952379,749.1428571428593,902.3392857142865,416.86309523809496
2018-02-25,,699.2500000000003,,591.4974489795907,824.5059523809525,594.1726190476181,512.267857142857,757.0357142857164,919.035714285715,421.8690476190473
2018-02-26,,718.0833333333337,,619.4974489795906,821.2976190476193,599.1087662337654,550.4583333333331,761.2976190476212,949.7261904761913,400.9880952380949
2018-02-27,,745.1369047619052,,690.6607142857132,835.8571428571431,598.6206709956701,573.517857142857,788.0952380952401,980.0297619047626,395.3095238095235
2018-02-28,532.6000000000032,738.9583333333337,,675.7916666666655,816.2976190476193,579.7635281385274,553.9761904761903,788.9642857142878,960.0654761904768,380.5178571428568
2019-02-01,789.8833333333348,749.1785714285719,1170.874999999993,741.2678571428561,823.7638888888891,620.5016233766227,637.4821428571427,777.2500000000023,961.2083333333342,402.85119047619014
2019-02-02,867.325000000001,780.619047619048,1149.7708333333298,832.7976190476179,823.5083333333338,641.8885281385275,722.1309523809524,770.9916666666695,961.5416666666678,458.36309523809496
2019-02-03,947.1708333333341,831.5535714285719,1178.59722222222,867.5416666666654,820.8229166666672,686.537337662337,824.1071428571428,783.6875000000035,969.291666666668,538.0357142857141
2019-02-04,935.5116666666673,845.2976190476196,1190.6562499999982,860.4226190476178,840.0694444444451,723.2337662337657,871.3988095238095,811.1944444444491,964.6388888888907,573.3690476190473
2019-02-05,929.7250000000005,879.2500000000006,1195.1166666666652,903.5238095238084,853.5416666666678,735.7499999999993,937.5654761904763,816.7083333333403,957.5416666666694,641.4583333333329
2019-02-06,947.7880952380957,913.0892857142862,1163.409722222221,901.1845238095226,769.4583333333354,738.3154761904756,992.5119047619048,832.3333333333475,840.2083333333386,689.5595238095235
2019-02-07,1025.9047619047624,932.976190476191,1204.9107142857133,932.9761904761893,,764.5595238095231,1053.3630952380952,,866.0000000000053,751.4047619047615
2019-02-08,1058.3988095238099,967.1726190476196,1184.3392857142849,967.1726190476179,,780.9999999999991,1055.4642857142856,,762.083333333336,780.678571428571
2019-02-09,1001.77380952381,946.8928571428578,1132.3571428571422,946.892857142856,,717.3214285714276,950.9226190476189,,669.6527777777795,750.0714285714282
2019-02-10,927.6904761904766,944.3095238095244,1079.3392857142849,944.3095238095226,,666.1369047619038,860.3630952380951,,654.1041666666679,699.994047619047
2019-02-11,885.1726190476196,908.0119047619054,1029.0952380952374,908.0119047619037,,604.0119047619038,783.2559523809522,627.5833333333475,616.2083333333344,676.1607142857138
2019-02-12,863.5297619047625,865.553571428572,988.5476190476184,865.5535714285703,,591.4107142857133,727.5714285714282,873.8958333333402,599.0486111111121,664.8154761904758
2019-02-13,798.9642857142863,840.6845238095243,948.3273809523804,840.6845238095225,,559.8988095238086,648.0238095238092,1001.05555555556,591.9345238095246,630.7261904761901
