date, pm25, pm10, o3, no2, so2, co
2018/3/5, 18, 66, , , , 
2018/3/6, 33, 51, , , , 
2018/3/7, 14, 78, , , , 
2018/3/8, 32, 69, , , , 
2018/3/9, 37, 51, , , , 
2018/3/10, 39, 67, , , , 
2018/3/11, 32, 84, , , , 
2018/3/12, 57, 32, , , , 
2018/3/13, 25, 56, , , , 
2018/3/14, 18, 52, , , , 
2018/3/15, 22, 52, , , , 
2018/3/16, 14, 92, , , , 1
2018/3/17, 27, 65, , , , 1
2018/3/18, 41, 66, , , , 1
2018/3/19, 44, 78, , , , 1
2018/3/20, 57, 74, , , , 1
2018/3/21, 50, 83, , , , 
2018/3/22, 47, 57, , , , 
2018/3/23, 31, 56, , , , 1
2018/3/24, 34, 70, , , , 1
2018/3/25, 31, 56, , , , 1
2018/3/26, 33, 76, , , , 1
2018/3/27, 46, 72, , , , 1
2018/3/28, 35, 59, , , , 1
2018/3/29, 36, 43, , , , 1
2018/3/30, 18, 59, , , , 1
2018/3/31, 44, 36, , , , 1
2018/4/1, 18, 50, , , , 1
2017/10/2, 23, 58, , , , 
2017/10/3, 27, 56, , , , 
2017/10/4, 26, 43, , , , 
2017/10/5, 21, 22, , , , 
2017/10/6, 17, 58, , , , 
2017/10/7, 14, 92, , , , 
2017/10/11, 33, 24, , , , 
2017/10/14, 55, 66, , , , 
2017/10/15, 21, 45, , , , 
2017/10/16, 17, 37, , , , 
2017/10/17, 11, 84, , , , 
2017/10/18, 18, 88, , , , 
2017/10/19, 21, 66, , , , 
2017/10/20, 23, 76, , , , 
2017/10/21, 29, 67, , , , 
2017/10/22, 28, 48, , , , 
2017/10/23, 22, 60, , , , 
2017/10/24, 20, 45, , , , 
2017/10/25, 14, 95, , , , 
2017/10/26, 20, 132, , , , 
2017/10/27, 31, 145, , , , 
2017/10/28, 20, 39, , , , 
2017/10/29, 11, 52, , , , 
2017/10/30, 23, 99, , , , 
2017/10/31, 28, 75, , , , 
2017/11/1, 21, , , , , 
2017/11/3, 41, 81, , , , 
2017/11/4, 37, 78, , , , 
2017/11/5, 49, 63, , , , 
2017/11/6, 34, 72, , , , 
2017/11/7, 31, 74, , , , 
2017/11/8, 29, 58, , , , 
2017/11/9, 14, 24, , , , 
2017/11/10, 12, 21, , , , 
2017/11/11, 14, 41, , , , 
2017/11/12, 22, 50, , , , 
2017/11/13, 23, 48, , , , 
2017/11/14, 17, 70, , , , 
2017/11/15, 22, 94, , , , 
2017/11/16, 28, 73, , , , 
2017/11/17, 23, 60, , , , 
2017/11/18, 30, 104, , , , 
2017/11/19, 22, 35, , , , 
2017/11/20, 8, 39, , , , 
2017/11/21, 17, 74, , , , 
2017/11/22, 20, 47, , , , 
2017/11/23, 11, 87, , , , 
2017/11/24, 22, 131, , , , 
2017/11/25, 33, 143, , , , 1
2017/11/26, 36, 49, , , , 
2017/11/27, 15, 63, , , , 
2017/11/28, 19, 82, , , , 
2017/11/29, 29, 82, , , , 
2017/11/30, 22, 93, , , , 
2017/12/1, 26, 64, , , , 
2017/12/2, 18, , , , , 
2017/12/7, 10, 17, , , , 
2017/12/8, 8, 20, , , , 
2017/12/9, 13, 34, , , , 
2017/12/10, 20, 36, , , , 
2017/12/11, 19, 136, , , , 1
2017/12/12, 44, 124, , , , 
2017/12/13, 28, 115, , , , 
2017/12/14, 37, 141, , , , 
2017/12/15, 41, 17, , , , 
2017/12/16, 11, 65, , , , 
2017/12/17, 35, 78, , , , 
2017/12/18, 49, 104, , , , 
2017/12/19, 54, 106, , , , 
2017/12/20, 52, 117, , , , 
2017/12/21, 52, , , , , 
2017/7/22, 136, 66, , , , 1
2017/7/23, 22, 42, , , , 1
2017/7/24, 29, 52, , , , 1
2017/7/25, 42, 91, , , , 1
2017/7/26, 26, 78, , , , 1
2017/7/27, 21, 58, , , , 1
2017/7/28, 16, 42, , , , 1
2017/7/29, 27, 49, , , , 1
2017/7/30, 25, 50, , , , 1
2017/7/31, 16, 45, , , , 1
2017/8/1, 21, 59, , , , 1
2017/8/2, 25, 41, , , , 1
2017/8/3, 26, 42, , , , 1
2017/8/4, 31, 57, , , , 1
2017/8/5, 21, 43, , , , 
2017/8/6, 26, 54, , , , 
2017/8/7, 31, 50, , , , 
2017/8/8, 30, 66, , , , 
2017/8/9, 17, 35, , , , 
2017/8/10, 27, 64, , , , 
2017/8/11, 19, 54, , , , 1
2017/8/12, 16, 47, , , , 1
2017/8/13, 17, 41, , , , 1
2017/8/14, 25, 42, , , , 1
2017/8/15, 29, 59, , , , 1
2017/8/16, 33, 65, , , , 
2017/8/17, 30, 58, , , , 
2017/8/18, 30, 63, , , , 
2017/8/19, 25, 72, , , , 
2017/8/20, 22, 54, , , , 
2017/8/21, 16, 42, , , , 
2017/8/22, 18, 48, , , , 
2017/8/23, 17, 40, , , , 
2017/8/24, 19, 59, , , , 
2017/8/25, 12, 39, , , , 
2017/8/26, 24, 48, , , , 
2017/8/27, 13, 39, , , , 
2017/8/28, 11, 39, , , , 
2017/8/29, 9, 33, , , , 
2017/8/30, 16, 48, , , , 
2017/8/31, 18, 57, , , , 
2017/9/1, 21, 53, , , , 
2017/9/2, 22, 64, , , , 
2017/9/3, 20, 44, , , , 
2017/9/4, 16, 37, , , , 
2017/9/5, 21, 44, , , , 
2017/9/6, 17, 43, , , , 
2017/9/12, 13, 51, , , , 
2017/9/13, 19, 66, , , , 
2017/9/14, 28, 99, , , , 
2017/9/15, 26, 90, , , , 
2017/9/16, 20, 69, , , , 
2017/9/17, 34, 61, , , , 
2017/9/18, 18, 36, , , , 
2017/9/19, 20, 46, , , , 
2017/9/20, 22, 52, , , , 
2017/9/21, 22, 54, , , , 
2017/9/22, 18, 51, , , , 
2017/9/23, 16, 49, , , , 
2017/9/24, 14, 55, , , , 
2017/9/25, 14, 31, , , , 
2017/9/26, 15, 46, , , , 
2017/9/27, 21, 47, , , , 
2017/9/28, 14, 31, , , , 
2017/9/29, 18, 20, , , , 
2017/9/30, 17, 26, , , , 
2017/10/1, 22, 39, , , , 
2017/4/20, 2, 46, , , , 
2017/5/11, 2, 71, , , , 
2017/6/17, 1, 42, , , , 1
2017/3/9, 2, 42, , , , 2
2017/3/22, 1, 57, , , , 2
2016/10/29, 26, 56, , , , 1
2016/10/30, 21, 42, , , , 1
2016/10/31, 19, 28, , , , 1
2016/11/1, 15, , , , , 
2016/11/3, 8, , , , , 
2016/11/6, 10, , , , , 
2016/11/10, 21, 17, , , , 1
2016/11/11, 12, 31, , , , 1
2016/11/13, 40, 64, , , , 1
2016/11/14, 38, 51, , , , 1
2016/11/15, 30, 31, , , , 1
2016/11/16, 29, , , , , 
2016/11/18, 47, 58, , , , 1
2016/11/19, 29, 27, , , , 1
2016/11/20, 14, 46, , , , 1
2016/11/21, 23, 49, , , , 1
2016/11/22, 20, 118, , , , 2
2020/6/17, , 11, , , , 
2020/4/11, , 35, , , , 
2020/4/22, , 59, , , , 
2020/4/24, , 57, , , , 
2020/4/25, , 59, , , , 
2020/4/26, , 26, , , , 
2020/4/27, , 50, , , , 
2020/4/28, , 46, , , , 
2020/4/29, , 52, , , , 
2020/3/20, , 32, , , , 1
2020/3/29, , 42, , , , 
2020/1/1, , 21, , 1, , 15
2019/12/10, , 80, , , , 1
2019/6/16, , , , , , 
2019/6/25, , , , , , 
2019/1/1, , , , , , 
2018/11/7, , 45, , , , 2
2018/12/3, , 41, , , , 2
2018/7/2, , 94, , , , 
2018/7/3, , 112, , , , 
2018/7/4, , 91, , , , 
2018/4/9, , 56, , , , 
2018/5/28, , 52, , , , 
2018/5/29, , 55, , , , 
2018/5/30, , 61, , , , 
2018/6/2, , 66, , , , 
2018/6/3, , 51, , , , 
2018/6/4, , 50, , , , 
2018/6/5, , 60, , , , 
2018/6/6, , 63, , , , 
2018/6/7, , 85, , , , 
2018/6/8, , 108, , , , 
2018/6/9, , 87, , , , 
2018/6/10, , 58, , , , 
2018/6/11, , 77, , , , 
2018/6/12, , 73, , , , 
2018/6/13, , 64, , , , 
2018/6/25, , 54, , , , 
2018/6/29, , 66, , , , 
2018/7/1, , 94, , , , 
2018/1/4, , 80, , , , 
2017/10/8, , 64, , , , 
2017/10/9, , 87, , , , 
2017/10/10, , 44, , , , 
2017/10/12, , 65, , , , 
2017/10/13, , 73, , , , 
2017/11/2, , 125, , , , 
2017/12/5, , 135, , , , 
2017/12/6, , 38, , , , 
2017/7/2, , 63, , , , 1
2017/7/3, , 50, , , , 1
2017/7/4, , 45, , , , 1
2017/7/5, , 50, , , , 1
2017/7/6, , 51, , , , 1
2017/7/7, , 52, , , , 1
2017/7/8, , 50, , , , 1
2017/7/9, , 65, , , , 1
2017/7/10, , 24, , , , 1
2017/7/11, , 30, , , , 1
2017/7/12, , 41, , , , 1
2017/7/13, , 48, , , , 1
2017/7/14, , 44, , , , 1
2017/7/15, , 52, , , , 1
2017/7/16, , 35, , , , 1
2017/7/17, , 45, , , , 1
2017/7/18, , 32, , , , 1
2017/7/19, , 48, , , , 1
2017/7/20, , 37, , , , 1
2017/7/21, , 45, , , , 
2017/4/2, , 68, , , , 2
2017/4/3, , 47, , , , 1
2017/4/4, , 44, , , , 2
2017/4/5, , 72, , , , 2
2017/4/6, , 80, , , , 1
2017/4/7, , 60, , , , 
2017/4/8, , 41, , , , 
2017/4/10, , 58, , , , 
2017/4/11, , 62, , , , 
2017/4/12, , 70, , , , 
2017/4/13, , 46, , , , 
2017/4/14, , 51, , , , 
2017/4/15, , 43, , , , 
2017/4/16, , 60, , , , 
2017/4/17, , 55, , , , 
2017/4/18, , 52, , , , 
2017/4/19, , 41, , , , 
2017/4/21, , 48, , , , 
2017/4/22, , 46, , , , 
2017/4/23, , 59, , , , 
2017/4/24, , 19, , , , 
2017/4/25, , 41, , , , 
2017/4/26, , 48, , , , 
2017/4/27, , 87, , , , 
2017/4/28, , 68, , , , 
2017/4/29, , 98, , , , 
2017/4/30, , 67, , , , 
2017/5/1, , 75, , , , 
2017/5/2, , 46, , , , 
2017/5/3, , 49, , , , 
2017/5/4, , 63, , , , 
2017/5/5, , 42, , , , 
2017/5/6, , 38, , , , 
2017/5/7, , 52, , , , 
2017/5/8, , 35, , , , 
2017/5/9, , 58, , , , 
2017/5/10, , 71, , , , 
2017/5/12, , 57, , , , 
2017/5/13, , 51, , , , 
2017/5/14, , 68, , , , 
2017/5/15, , 34, , , , 
2017/5/16, , 71, , , , 
2017/5/17, , 75, , , , 
2017/5/18, , 77, , , , 
2017/5/19, , 71, , , , 
2017/5/20, , 81, , , , 
2017/5/21, , 84, , , , 
2017/5/22, , 82, , , , 
2017/5/23, , 40, , , , 
2017/5/24, , 53, , , , 
2017/5/25, , 34, , , , 
2017/5/26, , 63, , , , 
2017/5/27, , 69, , , , 
2017/5/28, , 77, , , , 1
2017/5/29, , 76, , , , 
2017/5/30, , 43, , , , 
2017/5/31, , 46, , , , 
2017/6/1, , 44, , , , 
2017/6/2, , 48, , , , 
2017/6/3, , 58, , , , 
2017/6/4, , 43, , , , 1
2017/6/5, , 39, , , , 1
2017/6/6, , 52, , , , 1
2017/6/7, , 35, , , , 
2017/6/8, , 36, , , , 
2017/6/9, , 43, , , , 
2017/6/10, , 58, , , , 
2017/6/11, , 46, , , , 
2017/6/12, , 41, , , , 
2017/6/13, , 49, , , , 1
2017/6/14, , 70, , , , 1
2017/6/15, , 43, , , , 1
2017/6/16, , 54, , , , 1
2017/6/18, , 61, , , , 1
2017/6/19, , 70, , , , 1
2017/6/20, , 34, , , , 1
2017/6/21, , 35, , , , 
2017/6/22, , 30, , , , 
2017/6/23, , 48, , , , 
2017/6/24, , 49, , , , 
2017/6/25, , 79, , , , 
2017/6/26, , 39, , , , 
2017/6/27, , 36, , , , 
2017/6/28, , 37, , , , 
2017/6/29, , 41, , , , 
2017/6/30, , 34, , , , 
2017/7/1, , 60, , , , 1
2017/1/10, , 86, , , , 1
2017/1/11, , 161, , , , 2
2017/1/12, , 116, , , , 2
2017/1/13, , 98, , , , 2
2017/1/14, , 90, , , , 2
2017/1/15, , 73, , , , 2
2017/1/16, , 42, , , , 1
2017/1/17, , 33, , , , 1
2017/1/18, , 48, , , , 2
2017/1/19, , 55, , , , 2
2017/1/20, , 76, , , , 2
2017/1/21, , 87, , , , 2
2017/1/22, , 81, , , , 2
2017/1/23, , 53, , , , 1
2017/1/24, , 73, , , , 2
2017/1/25, , 136, , , , 2
2017/1/26, , 70, , , , 1
2017/1/27, , 46, , , , 1
2017/1/28, , 54, , , , 2
2017/1/31, , 88, , , , 2
2017/2/1, , 111, , , , 2
2017/2/2, , 107, , , , 2
2017/2/3, , 104, , , , 2
2017/2/4, , 73, , , , 1
2017/2/5, , 44, , , , 2
2017/2/6, , 40, , , , 2
2017/2/7, , 89, , , , 2
2017/2/8, , 71, , , , 2
2017/2/9, , 77, , , , 2
2017/2/10, , 59, , , , 2
2017/2/11, , 80, , , , 2
2017/2/12, , 92, , , , 2
2017/2/13, , 62, , , , 1
2017/2/14, , 74, , , , 2
2017/2/15, , 31, , , , 1
2017/2/16, , 27, , , , 1
2017/2/17, , 53, , , , 2
2017/2/18, , 69, , , , 2
2017/2/19, , 88, , , , 2
2017/2/20, , 54, , , , 2
2017/2/21, , 32, , , , 1
2017/2/22, , 42, , , , 2
2017/2/23, , 55, , , , 1
2017/2/25, , 70, , , , 2
2017/2/26, , 60, , , , 2
2017/2/27, , 59, , , , 2
2017/2/28, , 72, , , , 2
2017/3/1, , 75, , , , 2
2017/3/3, , 35, , , , 2
2017/3/4, , 46, , , , 2
2017/3/5, , 41, , , , 2
2017/3/6, , 55, , , , 2
2017/3/7, , 68, , , , 2
2017/3/8, , 59, , , , 2
2017/3/10, , 56, , , , 2
2017/3/11, , 39, , , , 2
2017/3/12, , 48, , , , 2
2017/3/13, , 27, , , , 2
2017/3/14, , 37, , , , 2
2017/3/15, , 48, , , , 2
2017/3/16, , 76, , , , 2
2017/3/17, , 42, , , , 2
2017/3/18, , 91, , , , 2
2017/3/19, , 58, , , , 2
2017/3/20, , 34, , , , 2
2017/3/21, , 63, , , , 2
2017/3/23, , 54, , , , 2
2017/3/24, , 63, , , , 2
2017/3/25, , 58, , , , 2
2017/3/26, , 57, , , , 2
2017/3/27, , 71, , , , 2
2017/3/28, , 66, , , , 2
2017/3/29, , 77, , , , 2
2017/3/31, , 62, , , , 2
2017/4/1, , 62, , , , 2
2016/10/28, , 58, , , , 1
2016/11/2, , 32, , , , 1
2016/11/5, , 32, , , , 1
2016/11/9, , 51, , , , 1
2016/11/12, , 45, , , , 1
2016/11/17, , 129, , , , 2
2016/11/23, , 74, , , , 1
2016/11/24, , 81, , , , 1
2016/11/25, , 44, , , , 1
2016/11/26, , 54, , , , 1
2016/11/27, , 38, , , , 1
2016/11/28, , 69, , , , 1
2016/11/29, , 83, , , , 1
2016/11/30, , 39, , , , 1
2016/12/1, , 80, , , , 1
2016/12/2, , 110, , , , 1
2016/12/3, , 49, , , , 1
2016/12/4, , 15, , , , 1
2016/12/5, , 25, , , , 1
2016/12/6, , 99, , , , 2
2016/12/7, , 75, , , , 1
2016/12/8, , 16, , , , 1
2016/12/9, , 32, , , , 1
2016/12/10, , 37, , , , 1
2016/12/11, , 101, , , , 2
2016/12/12, , 106, , , , 2
2016/12/13, , 68, , , , 1
2016/12/14, , 73, , , , 1
2016/12/15, , 31, , , , 1
2016/12/16, , 90, , , , 2
2016/12/17, , 134, , , , 3
2016/12/18, , 59, , , , 1
2016/12/19, , 26, , , , 1
2016/12/20, , 81, , , , 1
2016/12/21, , 116, , , , 2
2016/12/22, , 107, , , , 2
2016/12/23, , 80, , , , 2
2016/12/24, , 96, , , , 2
2016/12/25, , 69, , , , 1
2016/12/26, , 89, , , , 1
2016/12/27, , 40, , , , 1
2017/9/11, , , , , , 
2016/11/7, , , , , , 1
